customer_id,transaction_id,transaction_date,amount
796,4745,15/03/2022,283.4
4996,10232,17/11/2024,79.04
1028,6747,19/01/2022,272.65
2010,4953,20/02/2022,112.4
29,7108,25/08/2024,484.52
1153,6478,08/04/2022,214.42
1528,5344,01/02/2022,131.1
3523,1799,28/06/2022,20.06
4797,9155,21/04/2023,176.83
1749,4112,24/04/2022,362.01
773,7336,28/04/2023,58.2
850,10240,07/09/2023,246.07
1097,5652,29/06/2024,476.18
3937,10338,08/07/2024,277.12
2651,2178,28/05/2022,230.31
4508,2698,06/06/2023,370.96
4757,4822,15/07/2022,157.14
4813,1240,26/12/2024,376.45
579,3348,07/04/2024,485.55
3854,9311,18/04/2024,63.94
1036,7366,09/07/2024,377.84
1019,6375,19/01/2023,24.43
2263,5452,09/11/2023,456.92
1522,572,27/09/2023,145.66
4042,3821,10/11/2023,318.18
449,9647,23/12/2024,171.34
780,2303,07/06/2024,487.57
1568,8523,01/12/2023,282.69
3181,6238,28/12/2023,263.3
4082,6541,16/06/2024,323.71
975,2867,03/03/2023,232.25
2963,7097,13/08/2024,208.5
655,6979,04/11/2023,496.8
3959,8884,18/08/2024,223.39
2000,86,16/04/2024,171.06
3607,1064,09/01/2025,427.59
581,1831,08/02/2022,81.6
3686,2431,01/07/2024,447.62
697,2528,20/04/2024,277.43
3887,356,15/07/2024,183.95
4646,6636,15/08/2022,327.05
1286,6435,21/08/2023,362.11
1566,420,05/10/2022,376.23
3862,4381,23/03/2024,482.28
3731,8227,14/05/2022,114.01
4050,2282,23/05/2024,281.26
591,6846,03/09/2023,192.42
4572,5057,19/05/2024,242.59
3738,9026,15/05/2024,225.13
257,7817,31/05/2023,462.67
3314,9540,06/08/2022,482.1
2526,3235,06/05/2023,315.22
2877,7782,29/12/2023,63.87
1986,10274,12/10/2024,216.75
4790,3341,14/08/2023,229.8
1863,9744,19/01/2023,363.53
1444,4125,11/03/2024,222.14
1451,1447,24/10/2023,192.96
428,4811,14/06/2022,269.26
2462,6075,04/08/2022,67.92
2472,5488,16/06/2023,256.59
36,6300,24/12/2022,43.25
4319,3409,05/06/2023,228.14
5025,8554,27/06/2022,315.49
2190,8520,27/06/2023,283.84
4207,4486,12/02/2022,30.56
3393,9516,27/06/2023,10.67
4007,8807,17/01/2024,38.32
1334,1784,06/07/2022,29.51
988,3274,08/11/2023,285.02
2073,380,06/07/2022,144.35
3253,7666,09/04/2023,51.96
3341,2789,21/11/2024,389.09
2965,7738,18/12/2024,326.51
2506,1086,22/12/2023,59.64
2676,2059,05/09/2022,149.61
819,7845,10/06/2022,474.34
2858,431,04/07/2022,388.46
65,450,31/10/2022,87.79
1970,8740,24/05/2023,334.97
4217,4715,03/12/2023,405.04
2865,5284,03/04/2022,283.58
2480,5895,13/10/2023,289.79
4264,9374,12/11/2022,382.52
4248,9191,28/06/2023,434.61
899,7429,21/09/2023,242.84
708,10097,16/10/2024,79.72
3746,3087,11/12/2023,346.87
818,8472,31/12/2024,447.91
1151,7823,01/07/2023,424.47
4491,6048,15/01/2022,131.49
262,7768,15/05/2022,301.98
4647,6310,23/03/2023,140.02
5158,2790,07/11/2023,265.69
379,6654,08/12/2023,128.88
3054,556,20/12/2024,28.76
2199,2943,15/10/2024,133.09
3572,5773,23/10/2023,436.45
4766,747,18/12/2023,220.58
3014,8148,09/06/2024,13.59
1424,385,25/06/2023,241.99
3392,3916,02/09/2022,260.11
3493,6692,03/04/2023,261.07
3702,4895,24/03/2023,450.37
1130,3809,19/09/2023,274.69
1983,10463,17/06/2022,94.43
976,7019,08/01/2024,208.06
751,10464,19/12/2024,395.03
4342,1349,03/04/2023,110.9
507,7259,21/10/2024,11.01
4723,3189,04/02/2024,335.81
3974,3318,02/07/2023,245.15
1922,7539,09/10/2024,105.44
4271,8110,15/05/2023,334.12
4080,4533,03/06/2023,242.34
1483,5536,08/10/2023,243.66
4183,8589,21/06/2023,381.98
2493,6714,12/04/2023,324.84
3517,3800,26/03/2024,229.42
1627,3657,06/02/2022,369.33
3290,7660,02/08/2023,94.23
4127,439,01/01/2024,280.29
3841,9267,07/08/2022,283.39
3349,9093,30/12/2023,95.1
381,10189,09/02/2022,401.97
2795,1452,26/09/2023,436.38
1000,4227,15/06/2024,330.07
4084,7722,13/12/2024,323.08
3936,1494,05/05/2023,191.52
191,8541,12/03/2023,136.02
4876,8299,17/03/2024,136.5
2291,5574,10/11/2023,194.6
4164,71,09/06/2024,393.9
4854,7943,24/08/2023,356.15
5140,4690,28/10/2023,242.84
4067,5654,25/09/2022,206.73
4679,5678,15/11/2024,300.61
4029,4223,18/12/2023,145.13
3293,1368,24/01/2023,291.78
3501,7882,30/08/2024,79.21
3524,1487,27/07/2022,49.18
619,842,15/04/2022,287.0
1773,1649,23/11/2023,416.5
4794,6754,27/11/2024,198.39
2877,1730,11/09/2023,377.41
2621,8161,15/03/2024,162.41
5077,5418,04/05/2023,348.15
4422,5700,21/12/2022,397.7
615,7075,01/12/2024,10.99
2329,813,19/08/2024,64.41
1287,4563,11/02/2022,41.47
2087,4478,08/02/2022,458.28
1602,4512,30/04/2022,109.15
2604,2826,07/08/2023,74.85
1479,2189,10/11/2023,214.76
292,9302,11/10/2022,471.28
1243,2077,09/07/2022,219.19
5193,8748,24/09/2024,249.02
5147,9768,17/10/2023,133.85
5185,4959,26/04/2022,478.26
4080,4698,18/01/2024,134.91
4427,10330,27/06/2022,282.19
3626,10337,27/03/2022,465.44
607,4009,25/06/2024,240.14
5032,3215,18/05/2024,89.36
2199,219,02/05/2023,247.9
2282,168,08/01/2023,368.5
1225,3908,06/09/2023,117.23
3697,1772,17/12/2022,116.11
3226,4029,19/11/2024,187.4
4560,9546,03/10/2023,32.28
643,76,15/04/2023,478.04
1307,6352,18/07/2023,119.68
1468,8166,09/11/2023,198.92
3608,3355,10/06/2022,486.53
4365,1866,29/07/2023,263.33
518,9686,09/07/2024,322.66
3519,3272,29/07/2022,302.12
1611,5079,22/02/2022,210.54
5170,195,10/03/2024,296.11
3347,7760,22/11/2024,388.01
1762,745,14/02/2024,303.16
1298,4187,18/01/2022,416.58
2583,4441,04/05/2024,132.07
3205,2967,07/04/2024,190.92
1685,1640,07/01/2024,108.07
4448,9125,15/08/2022,466.68
1923,6288,19/01/2023,485.06
3784,4981,29/08/2022,479.86
263,6763,25/11/2022,75.87
3832,7877,07/08/2024,306.43
405,5689,02/09/2024,263.54
4914,5978,08/11/2024,443.43
3776,8120,18/09/2022,246.89
130,2709,08/06/2024,360.18
2572,6611,22/11/2024,163.8
1885,503,05/12/2023,77.66
1193,1853,11/12/2023,388.73
2814,1712,05/08/2023,258.11
2750,1434,23/09/2022,189.73
3260,2676,01/03/2024,443.42
2053,26,12/11/2024,393.39
2242,2219,26/04/2023,272.28
4493,5023,11/04/2023,240.25
4418,2651,23/11/2024,153.2
2326,3043,19/03/2024,158.6
1270,3606,01/04/2022,443.55
3266,4708,15/01/2024,369.21
880,4850,28/10/2023,184.56
2505,332,30/12/2022,189.96
5008,9946,23/01/2023,262.71
4236,6815,30/06/2022,238.61
3802,6052,22/05/2024,357.96
1142,7228,31/07/2022,267.43
1055,517,31/05/2022,291.59
713,5590,26/08/2024,88.43
3539,5224,20/10/2022,226.39
1395,4875,25/06/2023,328.77
361,2503,12/03/2024,219.58
2821,3939,11/12/2023,422.51
140,2556,23/07/2024,388.46
568,871,28/10/2022,170.46
1526,2932,19/11/2024,344.35
3421,9341,02/07/2022,369.04
1273,8763,01/11/2023,395.83
531,5334,08/11/2023,268.84
284,5090,26/02/2022,330.63
1626,6681,29/08/2022,206.29
1706,5120,20/03/2023,340.46
4946,8887,14/11/2024,192.86
1743,4846,25/03/2022,464.03
335,4011,23/09/2023,431.69
5155,6278,27/02/2024,181.69
2627,5720,11/11/2022,352.74
4316,8198,22/01/2022,196.81
2785,7440,16/08/2024,47.17
708,7036,07/12/2022,397.45
2585,1383,01/06/2022,295.89
1143,7642,11/05/2024,56.39
3312,1218,16/07/2024,30.38
871,5133,15/03/2022,291.74
3411,320,20/04/2022,97.82
2624,10186,15/08/2023,178.32
723,7548,17/02/2022,293.93
2509,786,09/01/2023,173.52
4088,8892,13/12/2023,82.17
4759,5951,08/11/2024,461.29
3091,355,22/09/2023,389.22
2092,7858,03/11/2023,74.93
1425,2740,27/09/2022,377.15
2454,2027,25/07/2024,193.08
923,4569,19/08/2022,358.5
4922,6045,26/07/2024,332.08
299,9417,28/11/2022,336.25
4926,9173,10/10/2023,49.07
2820,4769,05/12/2022,309.53
183,5874,07/04/2022,410.54
495,4955,01/11/2023,355.11
3294,10278,02/11/2024,76.69
602,6222,25/09/2024,413.21
1176,1318,14/10/2023,451.74
4484,1080,14/04/2022,327.66
5009,583,15/05/2022,151.04
1697,576,16/04/2024,19.17
3554,7678,26/01/2023,168.13
111,1451,02/01/2025,370.89
5009,2947,13/05/2022,154.14
4571,364,09/08/2024,450.88
3422,2738,16/06/2024,486.45
1190,8021,17/12/2022,293.71
823,7002,13/02/2023,147.91
4592,7562,16/07/2022,290.19
1921,5923,07/07/2024,486.51
1657,795,28/09/2024,112.22
5152,2410,21/05/2023,206.96
1317,3351,04/04/2024,381.34
4509,3652,27/05/2023,324.34
2709,4518,08/07/2024,15.75
3172,1125,09/03/2023,375.93
2828,8441,27/07/2024,381.37
3984,7307,01/04/2022,70.32
27,5827,07/12/2024,301.85
3539,8723,06/01/2023,273.15
1635,1459,10/10/2023,459.82
1776,5727,12/11/2024,432.51
3050,8853,08/09/2024,353.03
2273,5799,09/05/2022,441.2
3938,509,30/08/2022,27.07
3908,4349,10/05/2024,364.54
575,8361,21/08/2023,39.37
1829,9307,17/07/2023,367.32
4685,3178,03/06/2023,104.3
2362,7729,14/08/2022,497.13
1551,9693,22/10/2023,165.26
268,74,02/05/2024,331.96
2402,1979,13/08/2024,79.4
4928,5927,23/08/2024,349.24
4943,1039,09/08/2022,480.27
454,9595,15/09/2022,162.45
4830,1861,06/05/2024,350.67
3498,8215,21/08/2022,405.27
2727,1708,11/05/2024,463.11
4349,2471,17/07/2023,475.48
637,3935,03/01/2022,135.36
1246,999,24/08/2022,275.0
3395,7190,17/06/2024,55.68
4268,10190,25/11/2024,156.15
2565,4924,14/09/2024,374.81
1960,10397,28/07/2022,341.92
1780,876,12/10/2024,388.45
1079,6098,20/06/2022,440.88
933,7300,23/04/2022,201.49
2536,3822,02/03/2023,368.0
70,2127,03/05/2022,83.52
519,2461,29/08/2023,418.47
4995,2905,17/12/2022,260.98
1912,6508,10/12/2024,419.88
3966,7892,09/06/2023,65.82
118,3491,01/02/2022,411.89
848,9410,21/08/2023,80.35
3089,7593,20/02/2024,397.06
1028,5507,22/10/2023,116.77
3702,8961,07/02/2022,454.7
4158,9015,13/11/2022,136.33
4793,6974,26/04/2022,431.68
1132,6855,24/09/2024,92.42
1539,7423,16/06/2024,81.33
1739,6515,04/05/2022,261.22
9,3756,04/10/2024,309.11
4992,557,17/04/2024,488.65
2937,6487,30/04/2022,445.35
3427,5292,12/05/2023,354.76
1111,1397,12/05/2023,441.31
637,5899,06/11/2024,277.08
2081,9309,14/12/2022,466.48
3264,2841,28/12/2024,240.5
392,8307,20/10/2023,229.76
53,9069,27/01/2023,168.75
2177,3393,26/11/2022,232.0
4356,9061,07/12/2022,244.65
4373,4712,09/03/2022,23.7
2596,6816,12/06/2023,114.69
2431,4551,22/04/2023,335.4
4795,7872,14/04/2022,247.07
1380,1035,24/04/2023,439.36
4765,4547,16/07/2023,207.09
1147,6552,20/02/2023,172.74
4600,2280,03/07/2024,385.4
3990,6730,19/05/2023,141.19
1624,9269,10/02/2023,131.58
703,7414,25/10/2022,351.68
1516,10451,31/10/2022,55.34
1807,8955,24/06/2024,176.05
1435,885,03/04/2022,258.28
1560,2829,26/12/2024,116.94
4825,5738,06/06/2024,382.63
2013,5759,25/10/2024,191.66
168,8026,07/08/2022,52.88
4139,9337,08/10/2024,30.6
4589,7192,16/01/2024,43.86
2111,6422,16/12/2022,303.38
1906,1612,20/01/2024,475.48
3237,9643,24/01/2024,204.79
260,5255,09/04/2024,39.81
306,1066,12/08/2024,470.7
302,8358,21/03/2022,137.51
2425,9519,22/10/2023,333.69
3919,4851,14/02/2024,102.12
4168,1249,02/11/2022,191.7
1557,1516,21/12/2024,248.4
1376,9896,20/09/2023,98.95
2274,7220,15/09/2023,90.63
331,5397,01/08/2023,229.23
4558,10128,03/01/2024,343.65
1921,5833,17/11/2024,167.43
5116,2715,17/03/2022,290.63
2764,1211,17/02/2023,469.53
227,9145,28/01/2024,312.54
3282,3266,09/08/2023,95.74
2483,4759,07/03/2024,475.35
2494,6775,01/05/2024,145.28
1513,7798,26/12/2022,443.61
4333,4996,08/08/2023,379.94
821,452,15/08/2024,101.68
4498,7681,20/12/2024,420.92
3818,6607,21/12/2022,492.37
4512,6986,23/11/2022,119.86
4680,5857,15/03/2024,26.44
1881,8135,12/12/2024,407.27
1898,2857,14/01/2023,438.62
5105,8396,02/08/2023,272.16
4336,9672,09/08/2022,71.19
1030,4366,13/02/2023,28.27
4746,8115,19/08/2023,273.81
525,9780,08/11/2024,312.42
3410,10305,16/11/2022,48.01
4909,4517,31/01/2022,294.25
3502,3760,21/04/2022,49.63
3825,4074,19/02/2023,391.4
700,9751,02/10/2024,46.01
4205,4050,17/06/2022,321.75
2017,4167,10/09/2024,178.55
4000,1272,10/01/2025,134.18
4195,6891,01/01/2024,220.72
2026,247,12/10/2023,26.55
2566,9571,09/03/2023,291.32
4914,2024,12/04/2022,497.41
2618,9116,22/08/2024,328.61
4451,9860,21/10/2024,280.56
2806,9589,18/05/2024,193.27
2826,4740,13/05/2022,362.9
719,6245,27/11/2024,327.02
4423,8865,18/02/2023,59.13
1250,9277,31/08/2024,153.63
3378,1479,01/07/2022,258.26
1584,2781,06/02/2022,409.01
678,3786,15/08/2022,114.48
4859,3776,19/10/2022,282.11
3024,2590,24/05/2022,176.57
320,9958,06/02/2022,249.51
4990,69,28/05/2024,113.63
530,1960,25/01/2024,231.6
5024,3517,18/07/2024,42.99
3461,9336,05/06/2023,21.75
3315,6321,01/12/2023,294.56
4864,3767,26/01/2023,163.82
4146,4836,01/06/2023,272.12
4178,7157,09/05/2022,340.33
1038,2330,16/11/2022,92.99
1212,2658,07/10/2024,46.02
598,7374,19/01/2024,74.19
2611,6482,09/09/2024,368.9
4822,6172,25/06/2024,197.48
3476,9074,25/11/2024,279.82
242,1169,20/01/2022,328.21
3554,1051,26/06/2022,336.16
230,3858,23/06/2024,457.59
751,7580,16/08/2022,471.78
1408,5614,02/12/2022,301.56
3029,5819,27/05/2022,375.23
4437,7239,12/09/2023,464.53
1115,3920,21/02/2024,311.97
610,3723,31/10/2024,230.15
4696,8962,12/10/2024,158.7
2460,462,07/06/2023,29.66
4666,8575,11/01/2023,152.03
23,6101,08/06/2023,229.8
3449,6770,27/08/2023,249.23
418,10148,02/11/2024,409.47
1846,859,09/10/2023,167.97
2181,5825,13/06/2022,40.98
5059,5711,08/07/2022,471.95
4141,4126,02/05/2022,400.78
1053,6746,20/11/2022,299.83
1385,7931,25/08/2022,187.21
1409,5722,07/01/2023,18.81
4539,8437,08/10/2023,489.81
450,3334,25/05/2024,422.1
1198,1560,14/06/2022,394.01
3841,3086,19/11/2022,96.02
770,6303,03/10/2024,164.86
342,8780,02/05/2023,263.92
926,5928,17/03/2023,148.32
2557,9509,19/07/2024,14.76
560,8835,25/06/2023,79.33
5057,4915,15/10/2024,331.78
1173,61,19/07/2023,22.1
1072,3503,29/12/2022,428.6
2048,22,30/04/2024,387.96
2492,6448,24/08/2024,470.13
268,2132,26/10/2022,75.41
3241,4337,29/12/2024,289.0
95,3357,19/11/2022,274.16
4769,8757,01/11/2023,395.02
78,5375,17/05/2023,318.06
3960,6677,29/10/2024,475.98
2821,6153,30/09/2023,179.7
2165,8020,01/12/2023,34.44
5033,2249,09/07/2024,146.37
4109,403,09/04/2023,82.28
4852,3718,29/06/2023,207.38
1821,2963,05/02/2022,178.23
617,5050,27/09/2022,39.15
4029,9433,02/11/2022,348.9
2159,2810,20/05/2022,21.14
3132,9449,13/07/2024,374.34
3149,6724,25/12/2024,424.81
2342,4542,22/04/2023,67.34
3027,6022,02/11/2024,145.46
5033,5881,04/02/2023,17.91
4351,4939,08/01/2023,170.76
5066,4092,18/01/2024,459.36
3295,9391,16/05/2024,111.54
1243,8753,28/08/2023,126.52
1839,8976,19/11/2023,161.98
2966,87,16/01/2024,123.14
3584,8672,18/04/2023,247.43
996,4930,06/07/2024,69.71
4455,7616,14/08/2023,441.58
872,512,01/11/2023,237.81
5079,3046,29/01/2023,497.6
3181,6927,18/09/2022,251.99
2837,4805,14/10/2024,78.57
4402,3560,22/07/2023,311.24
4896,1748,08/12/2024,157.11
1746,10262,07/07/2023,213.81
740,6587,01/03/2022,239.68
4649,4018,09/06/2023,49.77
1785,7067,30/11/2024,172.43
2156,194,15/01/2023,310.56
1410,479,12/04/2024,157.63
3289,5346,03/05/2022,34.97
1314,1336,28/06/2022,190.36
4546,9350,20/05/2022,266.27
4801,8083,13/03/2023,278.6
2769,7224,21/07/2024,341.07
624,8167,31/01/2024,337.02
1612,6296,01/08/2024,183.13
2031,10239,25/05/2024,468.38
4961,2018,07/11/2022,292.96
2349,6738,15/11/2022,446.71
3421,5747,08/02/2024,203.27
1742,6523,07/08/2023,141.87
796,1375,13/10/2022,395.61
2676,862,07/10/2023,270.86
3004,1967,22/01/2024,456.68
4593,8056,31/03/2024,258.49
3974,199,20/02/2024,250.21
2050,8908,07/08/2024,400.08
1996,7922,26/08/2022,416.75
3700,9249,09/10/2023,256.59
1244,991,05/08/2022,285.81
1444,10292,02/07/2022,406.13
862,9912,03/05/2024,320.37
2384,7685,20/07/2023,71.15
1339,6445,14/07/2023,77.36
2092,894,28/08/2023,259.28
4986,498,29/10/2024,97.3
2605,1298,06/04/2023,31.44
5187,618,09/02/2024,383.26
60,10349,22/11/2024,209.28
4942,7679,12/11/2023,419.61
2245,802,08/07/2022,62.35
3261,1099,14/02/2024,313.05
5120,7298,02/01/2025,39.34
1413,3968,11/01/2023,403.82
2194,9529,30/08/2023,23.39
141,3192,17/10/2022,421.6
754,3666,29/06/2023,46.17
549,1805,01/03/2023,41.94
2766,4216,15/10/2024,113.42
1804,184,10/04/2022,339.94
5146,1067,24/04/2024,374.75
2608,4498,13/10/2023,370.26
5043,10170,09/06/2022,384.14
3178,1829,17/01/2022,280.99
4109,10323,28/04/2024,446.38
3827,4664,18/07/2024,307.28
632,6461,14/10/2022,493.85
73,5195,02/10/2024,275.47
4463,6728,01/09/2025,148.88
3571,3490,12/06/2022,138.44
1050,5668,18/09/2024,472.64
2507,8722,24/04/2023,119.1
2495,4693,08/08/2022,40.84
1316,1079,25/08/2023,112.6
1111,8116,16/04/2022,318.52
711,8369,04/10/2022,278.33
4640,5661,06/11/2022,109.54
3293,1263,07/12/2023,31.93
4296,2931,16/02/2022,10.32
2344,4412,25/10/2023,41.56
4494,6835,13/02/2023,48.03
3015,8254,20/02/2024,309.24
766,2432,10/08/2024,177.0
2887,8743,21/10/2022,471.87
1949,6629,05/04/2023,300.9
2284,6177,10/06/2024,317.89
856,7286,02/12/2023,460.8
243,600,15/06/2023,86.39
5143,9691,11/01/2024,223.82
2769,6182,25/07/2023,54.37
3017,10353,13/06/2024,245.37
4100,353,22/09/2022,382.4
4403,8621,12/03/2024,357.18
1907,44,04/02/2022,66.08
3535,112,15/03/2023,21.73
4890,469,04/04/2024,482.97
2543,4858,28/12/2022,120.0
3893,4840,07/11/2024,106.19
2215,8747,08/03/2022,327.6
1164,1503,28/09/2024,371.55
2087,4032,20/09/2023,157.25
2537,7908,03/01/2023,322.6
1879,236,08/04/2022,152.19
2484,566,17/04/2022,311.63
714,5924,05/05/2024,340.54
1451,3720,25/09/2023,89.73
4339,6586,14/11/2024,462.43
2351,9448,03/04/2022,29.09
3748,4397,21/11/2022,153.45
4773,10119,04/10/2023,266.61
4329,835,17/09/2022,39.54
4153,55,11/09/2023,227.47
1227,2523,08/10/2022,494.32
4423,10236,29/01/2023,147.22
334,7537,02/02/2022,307.56
3644,6474,15/10/2024,85.54
3551,2045,05/12/2022,48.28
3876,9352,07/12/2024,356.78
4516,4556,26/02/2024,176.42
3311,5852,05/09/2022,281.19
902,6784,26/01/2022,279.3
1814,9271,02/08/2024,130.67
3341,1705,23/01/2022,186.56
4781,4108,07/06/2022,105.75
3348,3259,16/07/2022,231.95
2430,6970,31/01/2024,178.79
3485,6563,28/07/2022,371.53
2038,2104,26/10/2022,237.53
1802,7816,08/01/2023,347.43
5179,6727,02/01/2025,290.43
4296,8648,09/03/2023,147.57
184,561,03/03/2024,100.13
4810,1759,21/08/2022,313.91
2644,8573,07/02/2023,367.63
5114,1428,30/10/2023,15.23
4426,3103,16/09/2024,109.56
2020,3260,14/07/2023,36.4
2512,1737,18/05/2024,128.5
834,5476,20/06/2024,23.39
5161,278,07/01/2023,488.15
3585,10107,20/06/2022,23.15
3243,3999,07/07/2024,106.55
4703,1863,10/03/2024,77.26
3719,10218,03/12/2023,364.37
3535,10426,16/09/2024,333.42
1626,4159,16/09/2023,69.6
2561,4786,17/01/2023,12.99
1577,5068,02/01/2025,159.68
539,4149,19/12/2024,161.5
1330,2257,09/10/2022,81.45
4605,8203,08/07/2024,96.53
3224,6709,18/10/2024,481.25
3950,9987,21/12/2024,248.78
2452,5617,25/08/2023,442.24
1470,6121,10/03/2022,483.34
3717,6040,04/09/2024,474.83
1966,4970,02/12/2022,241.05
672,8022,03/12/2024,276.18
1823,171,13/05/2023,366.41
1352,2516,15/08/2023,381.2
2568,1496,23/08/2023,277.5
5143,3336,03/01/2024,137.15
5065,998,02/05/2022,120.87
1076,9872,19/07/2023,97.26
2500,3,14/03/2022,25.34
2820,7273,01/02/2022,366.21
2387,2606,24/12/2022,127.02
4931,1653,15/04/2024,379.39
1789,1196,18/04/2024,488.13
1549,7717,07/03/2023,209.96
3144,6083,25/07/2023,155.59
654,4932,24/11/2023,15.11
3616,2911,06/09/2023,54.92
480,3464,11/12/2023,423.96
2369,3433,09/11/2023,144.06
668,6170,21/03/2023,404.09
3970,5993,16/03/2022,451.0
4910,4813,08/08/2022,55.45
3602,878,11/12/2022,70.32
4954,4036,14/12/2024,387.4
3512,5498,09/02/2024,132.83
2416,4777,07/04/2024,225.39
2018,1215,01/04/2022,189.19
3247,4695,25/08/2022,247.37
117,10006,27/05/2024,422.94
5152,7155,30/04/2022,73.16
3484,4921,03/12/2023,463.06
488,5595,20/10/2023,71.46
3703,7880,13/02/2022,114.68
3840,8881,08/12/2022,454.89
4889,8054,12/10/2024,159.49
4282,6564,26/01/2024,363.6
2894,9354,06/10/2023,466.97
4217,8152,26/05/2022,218.64
2470,5436,02/11/2023,457.31
4338,4621,18/01/2022,450.58
3203,10383,19/10/2023,422.29
4419,2858,31/07/2023,129.08
1145,9681,27/08/2023,20.29
4608,4696,20/12/2022,11.89
4697,5212,16/06/2023,481.8
3915,5721,30/12/2022,76.14
1294,8517,14/06/2023,81.43
5032,4489,10/11/2022,34.5
1669,3617,18/03/2023,417.5
3959,6366,04/09/2022,172.39
2606,10094,28/04/2023,244.49
2519,4935,07/12/2023,75.86
4215,10132,09/11/2024,391.93
2709,2091,25/01/2022,319.45
725,2677,12/01/2024,410.9
3666,2695,09/11/2023,392.32
3682,623,11/07/2022,86.91
4675,2886,11/08/2022,77.98
1464,4212,22/02/2024,369.78
2883,5403,27/03/2022,238.11
1731,10175,17/08/2023,226.0
542,2174,15/09/2022,33.97
3346,5258,16/07/2024,21.53
1485,8171,17/02/2022,377.18
188,2864,02/01/2023,251.48
4877,6277,10/10/2022,200.75
4539,1138,31/10/2022,412.33
1301,5532,02/07/2024,223.8
323,9772,11/04/2024,445.11
2867,3195,11/06/2024,363.57
621,1475,28/07/2023,102.22
3977,1091,24/11/2023,181.79
1867,8010,09/11/2022,206.77
2613,5728,26/10/2023,371.19
5083,10067,11/11/2023,284.23
852,6833,09/03/2022,473.19
2136,821,06/03/2023,282.77
3771,10382,17/11/2024,124.09
151,9403,05/10/2022,341.73
3924,7940,29/07/2023,495.28
4831,7707,12/06/2024,106.13
1088,421,02/06/2024,162.14
4999,779,03/10/2023,334.67
1725,9959,03/07/2023,37.83
3655,6661,07/01/2025,16.5
1949,962,09/10/2023,89.32
4532,3382,21/10/2024,283.51
692,5758,29/06/2024,291.71
3382,5610,27/02/2022,424.78
2188,4073,07/04/2023,191.2
3941,6647,15/06/2023,391.87
374,5467,23/11/2023,383.59
4978,1631,28/08/2024,135.58
4539,9365,11/05/2022,65.01
4898,8366,20/05/2022,255.91
4407,7321,04/10/2022,286.65
2641,8843,09/04/2024,434.7
4766,3454,02/08/2023,203.96
513,8821,30/03/2023,475.84
4921,10028,18/03/2024,40.24
3207,2951,01/12/2023,416.85
188,7579,01/11/2023,439.53
1302,6212,09/11/2024,81.9
4936,9706,31/01/2024,127.8
2283,7523,31/03/2022,79.0
2618,8170,20/03/2022,312.09
1392,1316,28/09/2024,364.8
159,9164,09/05/2024,452.98
4483,5102,28/05/2024,405.79
420,10147,04/05/2022,341.38
826,8786,14/04/2023,19.45
5055,6547,09/01/2025,132.98
2015,5419,03/12/2022,293.25
3476,10413,11/02/2024,279.36
203,2054,08/10/2024,259.66
3658,8309,27/01/2024,157.71
2747,6205,22/05/2023,273.19
3544,6379,16/08/2023,496.52
1360,5712,28/09/2023,176.74
3225,1409,30/08/2023,459.21
1673,7459,17/11/2023,247.03
1666,7567,10/01/2022,118.12
4869,10482,08/05/2022,52.61
2773,2862,21/06/2023,122.17
4394,9359,27/04/2023,381.75
634,9160,01/12/2022,220.38
2207,783,02/03/2022,122.07
1326,8899,07/02/2022,199.69
3275,6887,03/06/2022,156.22
178,5611,28/01/2023,93.13
3672,4814,23/02/2022,232.51
4285,8223,29/10/2022,108.69
931,208,05/07/2023,180.31
3349,792,09/07/2023,183.27
2053,363,13/07/2024,345.83
4335,5157,15/03/2023,467.31
2751,8040,25/07/2024,494.04
3302,1747,12/07/2024,15.18
3669,9635,26/02/2022,17.63
2209,5300,03/01/2023,397.15
2758,4913,06/09/2022,292.45
22,9966,23/11/2023,251.05
2067,3293,10/10/2022,28.3
5138,6621,17/03/2024,201.4
2744,2782,04/03/2022,413.54
1888,6301,21/05/2022,342.9
4762,738,11/07/2023,243.87
1501,3791,07/02/2022,43.67
5065,9532,19/12/2024,317.42
4720,2950,08/12/2024,424.9
444,10066,17/06/2022,164.62
5180,9367,25/11/2024,104.65
828,9387,30/09/2022,51.16
2966,9006,13/10/2024,152.07
1090,2075,05/05/2024,105.3
4586,4061,03/11/2022,176.03
3157,4635,27/10/2023,339.86
2172,5064,13/03/2023,417.87
2626,1223,03/02/2023,456.81
2034,3415,31/12/2024,185.3
2744,1725,10/12/2022,249.7
5198,181,28/09/2022,317.37
2137,1607,17/03/2023,121.42
3404,6759,28/07/2022,212.79
4544,109,21/03/2022,358.58
817,9139,21/01/2024,314.27
3089,10032,16/01/2022,363.23
1387,398,01/05/2024,453.81
817,4483,19/03/2022,73.7
443,8466,07/03/2024,476.61
1602,3258,29/08/2022,259.1
3365,7351,25/11/2024,137.49
1830,9688,08/05/2022,415.95
4754,2350,28/06/2023,68.79
2334,8034,09/02/2024,295.0
3940,8414,10/05/2024,326.12
2996,366,16/02/2023,429.13
4067,9143,03/09/2022,308.56
3642,9569,09/11/2022,248.28
251,2939,26/12/2024,339.78
3506,5142,23/07/2023,397.67
4605,5864,10/08/2024,198.68
4681,594,23/01/2023,484.18
1717,8218,01/07/2023,168.13
782,279,10/02/2024,284.83
2928,3138,08/01/2024,100.48
1330,2798,14/04/2023,38.51
1020,8778,09/03/2024,282.43
